population_slot,disposition,status_url,published_at,source_author_handle,relationship,recovered_from,posted_urls,mentions,hashtags,mission_signals,mission_signal_evidence,classification_input_digest,access_time_replies,access_time_reposts,access_time_likes,access_time_bookmarks,access_time_views,note
RECOVERED-1920,recovered-public-interface,https://x.com/MusicWorkers/status/1499405412319305730,2022-03-03T15:24:42.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/myJ0ObBOro -> https://tinyurl.com/MWA-lost-wages,@MusicWorkers,,,,2d479c45ae6bd5ce195948294d7c5fc3759d0ad320baca13c81e2eef57e4c85d,0,6,3,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1921,recovered-public-interface,https://x.com/annierlevin/status/1499875384481001481,2022-03-04T22:32:12.000Z,@annierlevin,native-repost-source-status,with-replies,"https://t.co/AqRBrQpFx6 -> Musicians Organize Around DMCA Law, Time’s Up for Spotify",@annierlevin | @MusicWorkers | @phillipgolub | @arendjessurun | @marcribotmusic,,,,16fc43a65b832db6e7416f665b02e57082d3717e42263d3d93ad6e7979978f3a,0,11,18,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1922,recovered-public-interface,https://x.com/hexgf_/status/1500853558861836294,2022-03-07T15:19:07.000Z,@hexgf_,native-repost-source-status,with-replies,https://t.co/kAiYeHmeuX -> https://linktr.ee/musicworkersalliance%E2%80%A6,@hexgf_ | @MusicWorkers,,artist-labor,artist-labor:source-post-body:music workers,0280a51282b21f1b7baaab1a4d371edeb12e10b877302dd5e773a7f37fa4a564,1,3,16,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1923,recovered-public-interface,https://x.com/NICE4Workers/status/1500854311093473282,2022-03-07T15:22:06.000Z,@NICE4Workers,native-repost-source-status,with-replies,,@NICE4Workers | @VendorPower,,,,653e812edfe9abdd607ef92698f49d84539707e4aeb579d974c3d62ed4cab33e,0,4,9,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1924,recovered-public-interface,https://x.com/VendorPower/status/1500902680914538496,2022-03-07T18:34:19.000Z,@VendorPower,native-repost-source-status,with-replies,,@VendorPower | @nysensepulveda,#PermitsNotTickets,,,f55c145215a2168c86d23b5cb5382fa058022434cbf75d2d576442c7130e2f6f,0,6,8,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1925,recovered-public-interface,https://x.com/neilturkewitz/status/1500933417369849856,2022-03-07T20:36:27.000Z,@neilturkewitz,native-repost-source-status,with-replies,,@neilturkewitz | @Illusionofmore | @MusicWorkers,,,,0a66b166f180a33eebc3647422c683f5440db7bfeb59f0bfd466907754555f43,0,3,7,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1926,recovered-public-interface,https://x.com/TakerootNYC/status/1500955892061286407,2022-03-07T22:05:45.000Z,@TakerootNYC,native-repost-source-status,with-replies,,@TakerootNYC | @usb_nyc | @indietheaternyc,,,,cbc0ffd18eaeada09a3739f49be60ce87c219970b9f54173a35224402176e3ce,0,2,2,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1927,recovered-public-interface,https://x.com/olympiakazi/status/1501299097361436674,2022-03-08T20:49:32.000Z,@olympiakazi,native-repost-source-status,with-replies,,@olympiakazi | @NYCCouncil | @OsseChi | @BKBPReynoso | @CMShahanaHanif | @NYCArtC | @MusicWorkers | @indietheaternyc | @DanceNYC | @ny4ca1,,,,e363df4bc22f753422fb8861bd105c7062cd4730efadecef44c3caaa7caf7913,1,7,20,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1928,recovered-public-interface,https://x.com/MusicWorkers/status/1501701871265796098,2022-03-09T23:30:01.000Z,@MusicWorkers,native-repost-source-status,with-replies,"https://t.co/FZeEbBASoO -> Tell Your State Reps. ""We Need a Pandemic Touring Fund"" Now!",@MusicWorkers,,artist-labor,artist-labor:source-post-body:Music Workers,085d6e504e3d8ec8a09963deb4b80e850b55efccd81a43fef08ef68511872892,0,5,6,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1929,recovered-public-interface,https://x.com/pickuptheflow/status/1501718798436552705,2022-03-10T00:37:16.000Z,@pickuptheflow,native-repost-source-status,with-replies,https://t.co/B9FWmYU0s7 -> https://pickuptheflow.org/2022/03/10/open-call-for-ny-artists-remix-%e2%9f%b7-culture/%E2%80%A6,@pickuptheflow,,,,5c62ccaed6de933cec10a3d359e5c58248c1fbc04babf6f13340221ea962f3fe,0,1,3,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1930,recovered-public-interface,https://x.com/RachelZmusic/status/1501774238759464964,2022-03-10T04:17:34.000Z,@RachelZmusic,native-repost-source-status,with-replies,https://t.co/m5MUAfdn2P -> https://actionnetwork.org/events/pandemic-touring-fund-press-conference-rally,@RachelZmusic | @musicworkers,,,,78af87264ac665bce18236d8fb4f54d92f8319af00386d93b0257cb8917779f1,0,2,6,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1931,recovered-public-interface,https://x.com/olympiakazi/status/1501921326528962572,2022-03-10T14:02:03.000Z,@olympiakazi,native-repost-source-status,with-replies,https://t.co/nMNzV2J9eQ -> https://tinyurl.com/2vnnea7f,@olympiakazi | @marcribotmusic | @bradhoylman | @HarveyforNY | @MusicWorkers,,,,ff57d0138cbae0a1868e3fdecc12da55016263ec9ff0c984e9c3096ba344aca4,2,29,30,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1932,recovered-public-interface,https://x.com/djtara/status/1501924266538852353,2022-03-10T14:13:44.000Z,@djtara,native-repost-source-status,with-replies,,@djtara,,,,fb26965998fecc8a0e3f54e1f33b3cb15f95a7607da747da1c44a14441f2dce1,1,7,9,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1933,recovered-public-interface,https://x.com/tyciterman/status/1501924503265456129,2022-03-10T14:14:40.000Z,@tyciterman,native-repost-source-status,with-replies,https://t.co/2jngqkw7yn -> https://thenation.com/article/culture/covid-touring-musicians-aid/%E2%80%A6,@tyciterman | @marcribotmusic | @MusicWorkers,,,,53d97acf0f90ef32c4e75e64991dcee27e777141e195cb8e575e6415d2d33125,0,13,16,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1934,recovered-public-interface,https://x.com/NYCArtC/status/1501924824410730496,2022-03-10T14:15:57.000Z,@NYCArtC,coalition-account-original,with-replies,https://t.co/LJiQbDCc7H -> https://actionnetwork.org/letters/tell-your-state-reps-we-need-a-pandemic-touring-fund-now/%E2%80%A6,@NYCArtC,,,,1de6a3b3fa239132510a42d4f3cf7bf6ea9a4caa2d6033a007cae2bbe9892956,0,1,0,0,0,Shared-account human authorship is not assigned.
RECOVERED-1935,recovered-public-interface,https://x.com/sptmusic/status/1501929430616322052,2022-03-10T14:34:15.000Z,@sptmusic,native-repost-source-status,with-replies,,@sptmusic | @olympiakazi,,,,421052a9361814370410b579922dce32eef83d77b355947aa5bb6b8d8f21e87e,0,1,2,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1936,recovered-public-interface,https://x.com/bryanvargas/status/1501931569044340739,2022-03-10T14:42:45.000Z,@bryanvargas,native-repost-source-status,with-replies,,@bryanvargas,,,,01b925ef93040a9d58c979a401fe6de9f33c13b716cdb96983f56a4d2d471324,0,3,6,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1937,recovered-public-interface,https://x.com/donaldrcohen12/status/1501960595284774923,2022-03-10T16:38:05.000Z,@donaldrcohen12,native-repost-source-status,with-replies,,@donaldrcohen12 | @MusicWorkers,,,,fd875e7d576c26300b988a9f0b561979d1d1e8435161a8eb936a34947c260951,0,3,4,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1938,recovered-public-interface,https://x.com/MusicWorkers/status/1501962598002139139,2022-03-10T16:46:03.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/XlpVvNnfLU -> https://tinyurl.com/mwa-touring,@MusicWorkers,,,,19b410f05d6037fc1fdccaafbfdcd54955a6f3ca3bf368fe2de380cc66ee86a4,1,18,20,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1939,recovered-public-interface,https://x.com/marcribotmusic/status/1501965640290258944,2022-03-10T16:58:08.000Z,@marcribotmusic,native-repost-source-status,with-replies,https://t.co/qVEFPiHzVi -> https://tinyurl.com/2vnnea7f,@marcribotmusic | @thenation | @MusicWorkers,,,,a2690dea8479420bde66b795197a567ff3609c3454071d7eb1a829c6079b4aed,1,29,57,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1940,recovered-public-interface,https://x.com/JeromeHarrisNY/status/1501969034031607808,2022-03-10T17:11:37.000Z,@JeromeHarrisNY,native-repost-source-status,with-replies,,@JeromeHarrisNY,,,,228fa8bdbb7d9644ccd36e2b17490dba94941c27300df160b95ce595db434e65,0,6,9,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1941,recovered-public-interface,https://x.com/JeromeHarrisNY/status/1501976844484153345,2022-03-10T17:42:39.000Z,@JeromeHarrisNY,native-repost-source-status,with-replies,https://t.co/Ww4JlRmVex -> https://thenation.com/article/culture/covid-touring-musicians-aid/%E2%80%A6,@JeromeHarrisNY | @MusicWorkers,,,,54302ae312b4182dd2a9e3e79ed7cb7f34031f705e04a53c14c3fbae1438d1e9,0,4,6,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1942,recovered-public-interface,https://x.com/MusicWorkers/status/1501978353712218113,2022-03-10T17:48:39.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/1BbYXdmHnj -> https://thenation.com/article/culture/covid-touring-musicians-aid/%E2%80%A6,@MusicWorkers | @marcribotmusic | @thenation,#safetynets | #Musicians | #musicworkers,,,ffe9ce9ebdf786ab9600cd4c06f4f9b968e9cab8689be5e01634917c17c7f006,1,5,8,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1943,recovered-public-interface,https://x.com/thenation/status/1501984992435572739,2022-03-10T18:15:02.000Z,@thenation,native-repost-source-status,with-replies,https://t.co/Jb0dWrzfjO -> https://bit.ly/34uJ7bY,@thenation,,,,9cd5aba18259da1d29a3acda801d4f2e62f1d3de6b8ba21d1d6afbc7aabee842,1,15,10,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1944,recovered-public-interface,https://x.com/otic_band/status/1501989619637829632,2022-03-10T18:33:25.000Z,@otic_band,native-repost-source-status,with-replies,https://t.co/4p8oqp2mdS -> https://thenation.com/article/culture/covid-touring-musicians-aid/%E2%80%A6,@otic_band | @marcribotmusic | @olympiakazi | @musicworkers | @bradhoylman | @HarveyforNY | @thenation,,,,03ae26606b4942c863737530aa01c21b48665f2da0ade9d95cdb45c95426c3ef,1,6,6,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1945,recovered-public-interface,https://x.com/KevinRay62/status/1502009102754586630,2022-03-10T19:50:50.000Z,@KevinRay62,native-repost-source-status,with-replies,,@KevinRay62,,,,eecabdda7b7782d22c02699252e0f7f7c29d15bb52a82c2eb6239522e42a2090,0,3,4,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1946,recovered-public-interface,https://x.com/ArtistStudioAP/status/1502034142736920588,2022-03-10T21:30:20.000Z,@ArtistStudioAP,native-repost-source-status,with-replies,,@ArtistStudioAP,,fair-rent-nyc,fair-rent-nyc:source-post-body:Commercial rent regulation,8eb7186e83f4076771706d745c005dc26e7bbd71b04cb4c6d80785249aca9cc1,0,7,9,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1947,recovered-public-interface,https://x.com/MusicWorkers/status/1502148381660958720,2022-03-11T05:04:17.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/iOsOZayN89,@MusicWorkers,,artist-labor,artist-labor:source-post-body:Music Workers,146615d70331cf74e415990139167bc74c4da5de65687dbbf6e9e75981be5bca,0,3,2,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1948,recovered-public-interface,https://x.com/olympiakazi/status/1502293993157242891,2022-03-11T14:42:53.000Z,@olympiakazi,native-repost-source-status,with-replies,,@olympiakazi,,,,0d3200b8d27edf80de0e92c41dc7c76bac659b2175224d3149797d4fdc5ca766,0,6,13,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1949,recovered-public-interface,https://x.com/VendorPower/status/1502329927735123969,2022-03-11T17:05:41.000Z,@VendorPower,native-repost-source-status,with-replies,,@VendorPower | @GovKathyHochul,#LegalizeStreetVending,,,82b3b0fbeb004b0bbc7dd40a2d9a521e55b1f02743fc466d34e1358deaa12c4a,0,17,31,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1950,recovered-public-interface,https://x.com/bradhoylman/status/1502340834351534088,2022-03-11T17:49:01.000Z,@bradhoylman,native-repost-source-status,with-replies,,@bradhoylman | @MusicWorkers | @vanguardjazz,,,,c30f108bc05e0761102b1a43cb727368f18522279b644fc9e9cc24ca7ed02c95,0,6,17,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1951,recovered-public-interface,https://x.com/MusicWorkers/status/1502341224853815298,2022-03-11T17:50:34.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @bradhoylman,,artist-labor,artist-labor:source-post-body:music workers,134a621f40dbdc00f8d4e176be242ab83e1d683ef90363197f65420c0adf3762,1,5,9,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1952,recovered-public-interface,https://x.com/CHARLOTTA_NY/status/1502342554632732676,2022-03-11T17:55:51.000Z,@CHARLOTTA_NY,native-repost-source-status,with-replies,,@CHARLOTTA_NY | @alfredfuente | @galeabrewer,#commercialrentstabizationNOW,,,c1febc7172851d99b53f4b725305156b2dcd8cf930640f516ebf71aa6cdcbf90,0,4,4,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1953,recovered-public-interface,https://x.com/KevinRay62/status/1502348293455679498,2022-03-11T18:18:40.000Z,@KevinRay62,native-repost-source-status,with-replies,,@KevinRay62,,,,f6d072327d67628fd320d28087a306b58140804a031cd24311d51687c32db84a,1,3,5,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1954,recovered-public-interface,https://x.com/NYCArtC/status/1502357882112811017,2022-03-11T18:56:46.000Z,@NYCArtC,coalition-account-original,search-authored-2022-01-01-2023-01-01 | with-replies,,@NYCArtC,#FairRentNYC,fair-rent-nyc,fair-rent-nyc:source-post-body:#FairRentNYC,354b42082d1f170bada8b121d5cd9d3be4a86051fb3d912510a4a8d82971c428,0,3,9,0,0,Shared-account human authorship is not assigned.
RECOVERED-1955,recovered-public-interface,https://x.com/MusicWorkers/status/1502372285390458886,2022-03-11T19:54:00.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/m5rZQN1MKP -> https://instagram.com/p/Ca-GqQaF7RS,@MusicWorkers | @RickCutler | @RachelZmusic,,,,d54745ac73aca5afc7c14b19ad5794787d756cbf70a1fd55afcb2861d36d2ded,0,1,3,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1956,recovered-public-interface,https://x.com/Gothamist/status/1502430176742973441,2022-03-11T23:44:02.000Z,@Gothamist,native-repost-source-status,with-replies,https://t.co/08ZDSGC0qG,@Gothamist,,,,06b5f2d25f37f3112c8c364fc09eaa098384fd60222554cb552a444c3066ad62,1,12,17,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1957,recovered-public-interface,https://x.com/NYCArtC/status/1502709303739928587,2022-03-12T18:13:11.000Z,@NYCArtC,coalition-account-original,search-authored-2022-01-01-2023-01-01 | with-replies,https://t.co/HNeYZSUSAy -> https://docs.google.com/forms/d/1OajiIM2-g0-dPqI6sdQl0BVcKBNqLkMOH7wzJiDSz0o/edit || https://t.co/LJiQbDCc7H -> https://actionnetwork.org/letters/tell-your-state-reps-we-need-a-pandemic-touring-fund-now/%E2%80%A6,@NYCArtC,,,,85e5f7ffb58266d545753caaa690eeb75e20388152c55617c914e20a1fdc8938,0,3,10,0,0,Shared-account human authorship is not assigned.
RECOVERED-1958,recovered-public-interface,https://x.com/KevinRay62/status/1502727487008165891,2022-03-12T19:25:26.000Z,@KevinRay62,native-repost-source-status,with-replies,,@KevinRay62 | @MusicWorkers,,,,0166b34a56c59ec07892fca6c96c5d6b7a29964852e57b12dd635748e87e9733,0,3,19,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1959,recovered-public-interface,https://x.com/MusicWorkers/status/1502729620260593664,2022-03-12T19:33:55.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/7ZLg8Pr7qZ -> https://gothamist.com/arts-entertainment/musicians-rally-for-pandemic-relief%E2%80%A6,@MusicWorkers | @nightafternight | @gothamist,,,,723b821c10c138558d29df41b28048215f5c15186faa6a8982d4da471d8ea07a,0,3,10,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1960,recovered-public-interface,https://x.com/UndergroundPA/status/1502770550791454726,2022-03-12T22:16:34.000Z,@UndergroundPA,native-repost-source-status,with-replies,,@UndergroundPA,,artist-labor,artist-labor:source-post-body:Music Workers,e5cbabe7333341d858f2350d8d223020dc98990083ae2aa63be399e5d07e0219,1,3,19,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1961,recovered-public-interface,https://x.com/globaljazzqueen/status/1502839363163635724,2022-03-13T02:50:00.000Z,@globaljazzqueen,native-repost-source-status,with-replies,,@globaljazzqueen | @Wayne_Shorter,#Newark | #jazz,,,27fc78f67372fc0126971e553af8a19802c3e22e1449df9b5e4cd20f253c4d29,9,63,367,3,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1962,recovered-public-interface,https://x.com/MusicWorkers/status/1503380495828197379,2022-03-14T14:40:16.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/2ZtFzxKV1J,@MusicWorkers,,artist-labor,artist-labor:source-post-body:Music Workers,ee62cc66cbe823b84ae227525b218767cc05181d7ba62f8348ef612d891264cd,1,9,18,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1963,recovered-public-interface,https://x.com/MusicWorkers/status/1503381951431991297,2022-03-14T14:46:03.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @bradhoylman,,artist-labor,artist-labor:source-post-body:music workers,a58d87fa8d300ac38fe7d99395ff8ad3f7116003cc0dcf1d43445a9357be2530,1,1,6,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1964,recovered-public-interface,https://x.com/MusicWorkers/status/1503382927396192257,2022-03-14T14:49:56.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @jessicaramos,,artist-labor,artist-labor:source-post-body:music workers,42cded2c4cb2fa3867b82aa1a174b1b915d06e6fbd81e6f03431da5a3a0139bf,1,2,8,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1965,recovered-public-interface,https://x.com/MusicWorkers/status/1503383943428648963,2022-03-14T14:53:58.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @agounardes,,artist-labor,artist-labor:source-post-body:Music Workers,d62355152ddf50871ce6418ef1ef2d7ba024443b86f6eb847a8011680ee27e98,1,1,8,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1966,recovered-public-interface,https://x.com/MusicWorkers/status/1503388469514706946,2022-03-14T15:11:57.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @SenatorHarckham,,artist-labor,artist-labor:source-post-body:music workers,9bad3849a5c64fff47130691875b3274f7ea0beea2a2fa38517e26206614f58f,1,1,6,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1967,recovered-public-interface,https://x.com/MusicWorkers/status/1503391993669554187,2022-03-14T15:25:57.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @SenatorHarckham | @SalazarSenate,,artist-labor,artist-labor:source-post-body:music workers,3475ef4b375036a2ffacbe36c2dffdf1a70340543dac8bb4efefa4c666883ca3,1,3,9,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1968,recovered-public-interface,https://x.com/MusicWorkers/status/1503392858946084865,2022-03-14T15:29:23.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @SenatorHarckham | @SenatorSerrano,,,,cbe67dc13aaff92513ee28e661c21f284082729b10f7d0823ce371d6199f2608,1,2,7,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1969,recovered-public-interface,https://x.com/VendorPower/status/1503392967230427138,2022-03-14T15:29:49.000Z,@VendorPower,native-repost-source-status,with-replies,,@VendorPower,,,,9eb9ae46a4db7aa72a38fd38089baee7bb36c4f207fabf9e9ba048695c782715,0,12,27,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1970,recovered-public-interface,https://x.com/MusicWorkers/status/1503393588956348422,2022-03-14T15:32:17.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @SenatorHarckham | @HarveyforNY,,artist-labor,artist-labor:source-post-body:music workers,6ada56429b326ae92b2a112a3a881cb446968e4c3244e410a0512d22402c6fd8,1,1,7,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1971,recovered-public-interface,https://x.com/VendorPower/status/1503395056031522821,2022-03-14T15:38:07.000Z,@VendorPower,native-repost-source-status,with-replies,,@VendorPower | @GovKathyHochul,#LegalizeStreetVending,,,c02a4cb032134ea4ea7d26c2b907b2d5555f80494b80f5be171b630a7a4c67d0,3,22,41,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1972,recovered-public-interface,https://x.com/MusicWorkers/status/1503395545301270532,2022-03-14T15:40:04.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @SenatorHarckham | @yuhline,,artist-labor,artist-labor:source-post-body:music workers,54a8e2b32f29c92e2003d4e7ac47349ab05c2bfbfb05101d4bf2e3fa11d7fc15,1,4,11,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1973,recovered-public-interface,https://x.com/MusicWorkers/status/1503396557110009857,2022-03-14T15:44:05.000Z,@MusicWorkers,native-repost-source-status,with-replies,,@MusicWorkers | @SenatorHarckham | @phara4assembly,,artist-labor,artist-labor:source-post-body:music workers,3701d360f954e0d643419f976cb73028378938c1a0f02cce4e4c6ed3e0af6eb9,1,2,9,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1974,recovered-public-interface,https://x.com/yuhline/status/1503397301628321797,2022-03-14T15:47:03.000Z,@yuhline,native-repost-source-status,with-replies,,@yuhline,,,,f6d072327d67628fd320d28087a306b58140804a031cd24311d51687c32db84a,0,3,13,1,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1975,recovered-public-interface,https://x.com/MusicWorkers/status/1503397946976620548,2022-03-14T15:49:36.000Z,@MusicWorkers,native-repost-source-status,with-replies,https://t.co/2ZtFzxKV1J,@MusicWorkers | @SenatorHarckham | @bradhoylman | @jessicaramos | @agounardes | @SenatorSerrano | @SalazarSenate | @HarveyforNY | @EmilyAssembly | @yuhline | @phara4assembly,,,,6e348427c15c24f1e0f171a1524c60039dfe26842819dfbe6edb041b41e7920e,1,4,10,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1976,recovered-public-interface,https://x.com/kathleentagg/status/1503398589774585858,2022-03-14T15:52:10.000Z,@kathleentagg,native-repost-source-status,with-replies,,@kathleentagg | @MusicWorkers,,artist-labor,artist-labor:source-post-body:music workers,a041d9ccae7a77066157f5df267fad74a5d54bf09c4dab8adc404b01d28ad097,0,2,9,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1977,recovered-public-interface,https://x.com/KevinRay62/status/1503399609850372096,2022-03-14T15:56:13.000Z,@KevinRay62,native-repost-source-status,with-replies,,@KevinRay62,,,,1551f8bd729184188053cacecad60da649aafdd58c11c83fbb34a0840de84844,0,2,5,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1978,recovered-public-interface,https://x.com/AndrewNDAngelo/status/1503409480159084547,2022-03-14T16:35:26.000Z,@AndrewNDAngelo,native-repost-source-status,with-replies,,@AndrewNDAngelo,,,,231e589993f472d1f76fdc3fffe743db8bd766c5a0a38b12699cc896b1b1abf6,0,2,4,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1979,recovered-public-interface,https://x.com/olympiakazi/status/1503409665656463360,2022-03-14T16:36:10.000Z,@olympiakazi,native-repost-source-status,with-replies,https://t.co/5gxjTEtEuk -> https://tinyurl.com/yb2nfu92,@olympiakazi | @GovKathyHochul | @MusicWorkers | @marcribotmusic | @EspeSpalding,,,,6252ea0568f9012358aed6ed8e406d220696bc09017b4dedb739f9a0175aae16,0,3,11,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-1980,recovered-public-interface,https://x.com/yuhline/status/1503478536530710529,2022-03-14T21:09:51.000Z,@yuhline,native-repost-source-status,with-replies,,@yuhline,,,,f6d072327d67628fd320d28087a306b58140804a031cd24311d51687c32db84a,0,3,8,0,0,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
